A_id,Sizes,Weights,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,,,size,weight,sweet,crunch,juicines,rip,acidity,resa,
2233,-4.058226556,-1.956859537,1.791488903,0.618363751,1.018832141,0.69893161,2.400968257,bad,,,0.228164961,0.401295433,0.654586774,0.488004802,0.523831013,0.500939728,0.652884313,0,
2234,0.355133695,-1.294624869,-0.414662426,1.212616092,2.867241644,-1.966610091,2.892003722,good,,,0.553680338,0.452470545,0.488328227,0.531460471,0.662534893,0.297501086,0.686947866,1,
2235,-3.48562754,0.020654389,1.62274983,-2.130544452,0.417311013,0.903365106,-2.17857139,good,,,0.270398038,0.554110592,0.641870369,0.28698642,0.478693118,0.516542438,0.335197711,1,
2236,1.277291216,-1.9840776,0.465389491,1.694732786,-0.057597317,-0.606175323,-0.116073579,bad,,,0.621695736,0.399192119,0.554650129,0.566716038,0.443056195,0.401331764,0.478274957,0,
2237,-2.130262978,0.174759642,-4.645906324,0.682926691,1.107156576,3.909198899,-1.075780377,bad,,,0.370365406,0.566019291,0.169455966,0.492726072,0.530458842,0.745952746,0.411699272,0,
2238,-2.224323689,-1.239663274,-1.320690059,1.07599828,1.047348521,2.869683262,1.412873536,bad,,,0.363427788,0.456717779,0.42004876,0.521470071,0.525970871,0.666615158,0.584339333,0,
2239,-2.244004187,-1.23310486,-1.746307313,-0.973217303,-1.834335577,3.342083251,-1.888234231,bad,,,0.361976217,0.45722459,0.387973668,0.37161785,0.309730495,0.702669523,0.355338649,0,
2240,-2.888477189,-2.467959017,2.064439511,1.249091416,2.647103634,0.73238027,-1.341537581,good,,,0.314441944,0.361799505,0.675156701,0.534127788,0.646015829,0.503492586,0.393263466,1,
2241,-1.663651228,-3.591539416,1.790161184,2.841503045,2.26001839,1.567303348,0.090837087,good,,,0.4047812,0.274973255,0.654486715,0.650575478,0.616969113,0.567215325,0.492628528,1,
2242,-1.023914397,-0.188001819,-0.70255069,1.617376553,0.82200077,1.032570792,-0.911224331,good,,,0.451966149,0.537986391,0.466632578,0.561059238,0.509060869,0.526403634,0.423114666,1,
2243,-1.595052938,-0.664682467,-0.41832337,0.376891859,-0.02367138,0.316961692,-0.81231003,bad,,,0.409840791,0.501150226,0.488052333,0.470346777,0.445601983,0.471787139,0.429976436,0,
2244,-1.657083693,-1.07475352,-1.115801573,0.863671721,2.696699677,2.222722634,0.335432297,bad,,,0.405265601,0.469461411,0.435489433,0.505943346,0.649737495,0.617238031,0.509596308,0,
2245,-2.246350138,-2.298751889,1.713391688,4.439500045,-2.842349316,1.574117276,3.02180759,bad,,,0.361803187,0.374875223,0.648701262,0.767431607,0.234089564,0.567735375,0.695952472,0,
2246,-3.313885981,1.260442573,-0.621122397,2.027986009,0.197601923,2.643055659,-2.602720262,bad,,,0.283065148,0.649916961,0.472769125,0.591085722,0.46220624,0.649318557,0.305774139,0,
2247,-3.696848251,0.761063567,0.987403283,2.57453104,3.974331114,-2.365227913,-2.839214332,good,,,0.254819072,0.611326749,0.593989794,0.631052716,0.745610427,0.267077901,0.289368342,1,
2248,-1.885163654,-1.8792915,-2.436200191,-0.25342798,1.921175237,4.025957709,-2.545404117,bad,,,0.38844315,0.407289612,0.335982408,0.424253614,0.591542464,0.754863975,0.309750209,0,
2249,-1.356758732,-1.528045709,-3.707089527,1.440727033,-1.209897257,2.9220784,-1.865114573,bad,,,0.427416612,0.434432622,0.240206469,0.548141454,0.356588087,0.670614043,0.35694248,0,
2250,-1.623184045,-0.80700759,-0.371444497,0.431803665,0.467251243,1.741359744,-0.836539152,bad,,,0.407765931,0.490151853,0.491585189,0.474362292,0.482440612,0.580499603,0.428295641,0,
2251,1.201796665,-1.823887812,-1.199269667,0.093851853,3.267926982,-0.971823772,1.630534548,good,,,0.616127498,0.411571009,0.429199165,0.449649017,0.692602154,0.373424857,0.599438665,1,
2252,-0.885606724,-2.208898675,-0.42344758,0.507461969,3.785116596,-2.924911426,0.3652211,good,,,0.462167282,0.381818756,0.487666166,0.479894929,0.731411848,0.224361911,0.511662783,1,
2253,-4.250112494,-1.278961,0.468004304,0.696642467,3.676770382,2.897974386,2.975223485,bad,,,0.214012066,0.453680992,0.554847185,0.49372906,0.723281593,0.668774384,0.692720892,0,
2254,1.756986466,-4.481451766,-0.604617863,-0.449786695,3.550129788,0.070373695,4.110698064,good,,,0.657076527,0.206204032,0.474012929,0.409894564,0.713778536,0.452967127,0.77148974,1,
2255,-1.859442617,-1.809485522,-1.534746818,0.944652976,0.535281082,2.076456979,2.052889264,bad,,,0.390340252,0.412683967,0.403917153,0.511865232,0.487545543,0.606074789,0.628737774,0,
2256,0.481871199,2.273680169,-1.456168246,2.452203772,0.046173268,-1.234474229,-1.005574147,bad,,,0.563028092,0.728216315,0.40983894,0.622107335,0.450843096,0.353378931,0.416569538,0,
2257,0.153430601,-2.911247612,-0.817713752,2.134517734,-0.827077744,0.650187965,1.815367793,bad,,,0.538803361,0.327543758,0.457953734,0.598876027,0.385314704,0.497219531,0.612260706,0,
2258,-0.256326687,-0.538761362,-0.196808308,0.722540681,1.232277676,0.826753403,-0.705385436,bad,,,0.50858097,0.510880956,0.504746008,0.495622909,0.539847878,0.510695303,0.437393887,0,
2259,-1.23971138,-0.557082072,-3.527555152,-0.015960295,0.242422509,3.014370057,-2.011518699,bad,,,0.436049651,0.509465198,0.253736423,0.441618825,0.465569558,0.677657898,0.3467863,0,
2260,0.471371607,1.959783857,-2.666020604,1.536069896,-1.871499074,-0.872589878,1.634416382,bad,,,0.562253675,0.703959538,0.318662831,0.555113556,0.306941762,0.380998556,0.599707951,0,
2261,1.424942177,-1.474669061,-2.159062059,2.88051773,1.153242031,-0.88746316,0.255152887,good,,,0.632586,0.438557378,0.356867912,0.65342849,0.533917076,0.379863402,0.504027256,1,
2262,4.102548859,-1.532027935,1.739174622,3.508419886,-3.581638412,-3.467741622,1.811772403,bad,,,0.830077729,0.43412489,0.650644299,0.699344856,0.178613618,0.182932194,0.61201129,0,
2263,-1.931908109,-0.437187157,1.250087873,3.061267222,-1.362074349,0.693815533,-0.247436221,bad,,,0.384995428,0.518730245,0.61378606,0.666646091,0.345168781,0.50054926,0.469162218,0,
2264,-2.702049465,0.347910839,-0.300995475,-0.547443371,1.860433081,0.630312412,-0.676107581,good,,,0.328192258,0.579399793,0.496894322,0.402753261,0.586984398,0.495702595,0.439424917,1,
2265,-0.815346887,-1.980286109,0.940814832,1.897032759,-3.811664332,-3.488174522,-3.277636934,bad,,,0.467349423,0.399485112,0.590478826,0.581509552,0.161352568,0.181372721,0.258954589,0,
2266,-2.447323595,-0.939739943,1.06138129,-0.236998028,-0.061152164,1.665930522,-0.836166022,good,,,0.346980026,0.479894775,0.599564877,0.425455081,0.442789441,0.574742717,0.428321525,1,
2267,3.801708216,-1.622880326,-1.692848533,-1.490343734,3.345865697,1.232736296,2.523712283,good,,,0.807888682,0.427104145,0.392002394,0.333802139,0.698450643,0.541680603,0.661399172,1,
2268,-1.23879291,-0.380977512,-0.439442155,0.490315949,0.978204212,1.573302181,0.355785802,good,,,0.436117395,0.523073924,0.486460793,0.478641098,0.520782311,0.567673166,0.511008248,1,
2269,2.189326857,-1.119179783,-0.642913868,0.982333264,2.790276912,-1.412743392,1.632592779,good,,,0.688964576,0.46602831,0.47112689,0.514620665,0.656759492,0.339773128,0.599581446,1,
2270,-3.76952255,0.377353428,2.823275668,2.978486222,-1.665853566,-1.740688833,4.157028537,bad,,,0.249458848,0.58167501,0.732343619,0.660592595,0.322373315,0.314743778,0.774703725,0,
2271,-1.070138219,-1.454870752,-2.481910064,1.203107362,1.899227971,2.258958554,0.893563954,bad,,,0.448556827,0.44008732,0.33253765,0.530765129,0.58989555,0.620003618,0.548314381,0,
2272,-1.617963795,-0.128345049,-2.155800609,-0.044336239,-0.294270539,0.480510274,-2.702976078,bad,,,0.40815096,0.542596452,0.3571137,0.439543788,0.425296335,0.484269443,0.298819307,0,
2273,-0.580451799,0.400891004,-1.218143758,2.407946088,1.367578742,-2.275824219,2.10991205,good,,,0.484674536,0.583493909,0.427776788,0.61887092,0.550000813,0.273901342,0.632693494,1,
2274,-0.051337785,-2.188047004,-1.930941619,3.156301325,-2.526631679,0.383932676,-1.17091649,bad,,,0.523700298,0.383430098,0.374059377,0.673595614,0.257780884,0.476898478,0.405099598,0,
2275,1.084109155,-0.355694098,-1.142577387,0.156153794,-1.098961548,0.339324466,1.618756068,good,,,0.607447243,0.525027735,0.433471571,0.454204947,0.364912656,0.473493904,0.598621581,1,
2276,-2.2051038,-2.963374173,-0.461295008,2.345019483,1.720931319,2.75898409,2.589351111,bad,,,0.364845385,0.323515605,0.484813933,0.61426931,0.576516244,0.65816641,0.665952594,0,
2277,1.866215448,-1.139945045,-0.021026127,2.35306658,0.598992763,1.803127245,0.581234485,good,,,0.665132909,0.464423645,0.517993191,0.614857767,0.492326441,0.585213803,0.526647817,1,
2278,-1.346707338,-2.293757642,0.309239436,1.535801723,-0.278842065,0.056952231,4.324596042,bad,,,0.428157971,0.37526116,0.54288245,0.555093946,0.426454081,0.451942778,0.786328027,0,
2279,0.785999476,0.223439749,-1.713161416,0.037062964,2.192483976,-0.254302558,-0.491266303,bad,,,0.585459624,0.569781115,0.390471588,0.445496237,0.611901359,0.428187287,0.452247515,0,
2280,1.643184405,-2.031034223,-1.365666607,0.277604934,0.336991226,0.380510019,2.047649446,good,,,0.64868285,0.39556348,0.416659266,0.46308626,0.472665955,0.476637255,0.628374284,1,
2281,-4.759438172,-2.516415393,0.58710332,1.199243358,3.218731012,2.725957334,5.568768151,bad,,,0.176445829,0.358054971,0.563822648,0.530482568,0.688910509,0.655645753,0.872637315,0,
2282,-2.110772992,0.459945924,1.803417804,-2.301612047,-0.227348865,1.571548785,-2.639847185,good,,,0.371802925,0.588057461,0.655485752,0.274476824,0.430318109,0.567539344,0.303198612,1,
2283,1.199048252,0.495285195,0.521776746,2.339570633,0.305640771,-2.82010156,-0.045751867,good,,,0.615924784,0.590788352,0.558899549,0.613870854,0.47031343,0.232361177,0.483153235,1,
2284,-0.932976321,0.218100674,2.337452345,1.027432189,-0.372684741,0.108566831,2.504311868,bad,,,0.458673451,0.56936853,0.695731317,0.517918597,0.419412166,0.455882092,0.660053348,0,
2285,-1.818450761,-0.269420085,-1.234098118,-0.79189647,2.609831296,2.733036105,-1.820405061,bad,,,0.39336368,0.531694681,0.426574445,0.38487723,0.643218928,0.656186016,0.360044017,0,
2286,-5.648196033,-0.867212898,-0.325700946,-1.505945118,1.406540799,4.39780589,-2.403308571,bad,,,0.110893883,0.485499404,0.495032484,0.332661262,0.55292451,0.783244056,0.319607499,0,
2287,-1.034137908,1.61259247,-0.216231131,0.186037696,-0.106674838,0.721565379,-2.851279554,good,,,0.451212095,0.677129837,0.503282278,0.456390256,0.439373438,0.502667176,0.288531367,1,
2288,1.988089472,-1.045738509,-3.201109193,2.49343274,-5.647512538,0.204974554,0.523310477,bad,,,0.674121948,0.471703587,0.278337831,0.625122271,0.023591283,0.463240092,0.522629579,0,
2289,2.863320776,1.064390627,-3.840678246,-1.371791941,4.361907807,-1.749734309,0.722138309,bad,,,0.738676218,0.634766772,0.230139043,0.342471431,0.77469402,0.314053412,0.536422436,0,
2290,-0.906691888,-1.319070765,0.114757843,0.699130241,-2.673554112,2.178448915,0.96430594,bad,,,0.460612107,0.450581454,0.528226054,0.493910983,0.246755886,0.613858986,0.553221813,0,
2291,-1.092104469,-2.319824263,-3.241269472,-0.615612564,3.810939232,2.543286344,2.563835795,bad,,,0.446936666,0.373246825,0.275311299,0.397768278,0.733349568,0.641703994,0.664182574,0,
2292,-1.49918899,-0.97213978,-1.038250028,0.577169563,0.601411673,2.003328699,-0.925759589,bad,,,0.41691141,0.477391032,0.441333822,0.48499241,0.492507955,0.600493516,0.422106343,0,
2293,-1.542410968,-0.942480815,-0.508999257,1.246534578,-0.819818136,0.848231585,0.943887284,bad,,,0.413723495,0.47968297,0.481218876,0.533940815,0.385859462,0.512334554,0.551805354,0,
2294,1.208777849,0.508876745,-0.536408202,0.807476676,-1.660117592,-0.152175201,1.653082221,bad,,,0.616642408,0.591838659,0.479153301,0.501833992,0.32280374,0.43598182,0.601002816,0,
2295,0.712130329,-2.770512367,-1.704817064,0.861370126,-1.343823564,0.782195409,-3.180337542,bad,,,0.580011271,0.338419271,0.391100429,0.505775038,0.346538313,0.507294562,0.265704332,0,
2296,2.022389328,-0.946769757,-3.11752961,1.636830184,-2.023518024,0.928424754,-2.037169723,bad,,,0.676651796,0.479351536,0.284636502,0.562481816,0.295534323,0.518455032,0.345006866,0,
2297,0.662377395,0.665578207,-1.728695203,1.370098588,0.460154077,-1.435427622,-0.577515827,good,,,0.576341653,0.603947984,0.38930094,0.542976634,0.481908044,0.338041829,0.446264312,1,
2298,-0.429592197,-0.474286817,0.084666235,2.239623716,1.230820652,0.468641637,-1.416918958,good,,,0.495801459,0.515863317,0.52595831,0.606562073,0.539738543,0.483363609,0.388034195,1,
2299,1.369183438,1.69474482,-1.294504575,2.304889729,1.021828402,-1.808204095,0.458761382,good,,,0.628473413,0.683478275,0.422022133,0.611334756,0.524055852,0.309590899,0.518151753,1,
2300,1.456556862,-1.892524144,-0.066410459,1.273119771,0.235152661,1.869720669,-2.531913018,good,,,0.634917798,0.406267041,0.514572966,0.535884901,0.465024031,0.590296325,0.310686098,1,
2301,2.577565777,-2.528509231,-3.644774323,1.892484953,-0.932622601,1.163782653,-2.871391746,bad,,,0.71759984,0.357120402,0.244902627,0.581176987,0.377394662,0.536417944,0.287136167,0,
2302,1.200197655,-0.708147312,-4.00150479,2.027165474,-2.098952679,2.622839865,-1.576527775,bad,,,0.61600956,0.49779142,0.218018937,0.591025719,0.289873738,0.647775653,0.376961994,0,
2303,-3.08237622,-3.36791588,5.069020326,-1.427145063,-0.116889567,1.061304956,-1.718581873,good,,,0.30014057,0.292254078,0.901585973,0.338423644,0.438606929,0.528596674,0.367107579,1,
2304,0.053410978,-4.362917431,2.106001496,1.694385842,1.167633655,2.238706594,0.490235188,good,,,0.531426232,0.215363939,0.678288868,0.566690667,0.534997017,0.618457954,0.520335118,1,
2305,-3.523572641,-0.464500208,1.109407856,-1.887772232,-0.557847097,2.895793612,-0.365323639,bad,,,0.267599329,0.516619591,0.603184224,0.304739533,0.40551766,0.668607944,0.460984266,0,
2306,-3.079759205,-1.423470892,2.0046343,0.328651263,1.998417684,-0.473727091,2.446554704,bad,,,0.300333592,0.442513788,0.670649699,0.466819105,0.597338705,0.411440437,0.656046684,0,
2307,0.150914038,1.082719523,-3.459398494,3.348392288,0.125177189,-0.323691945,0.430263765,bad,,,0.538617747,0.636183163,0.258872801,0.687642578,0.456771518,0.422891372,0.516174848,0,
2308,2.018117466,0.00281875,1.570514615,1.484381196,3.538711767,-3.328144072,3.701673772,good,,,0.676336717,0.552732318,0.637933853,0.551333736,0.712921732,0.193586515,0.743115373,1,
2309,3.456805879,-2.700306445,-2.153625349,3.904196882,2.85947843,-1.00658252,0.743703336,good,,,0.782449786,0.343844532,0.35727763,0.728286692,0.661952345,0.370772011,0.537918421,1,
2310,-1.072557405,-1.030779899,0.619457809,2.405212292,-0.049185447,0.704282549,0.273804412,good,,,0.448378396,0.472859535,0.566260926,0.618671007,0.443687418,0.501348121,0.505321129,1,
2311,3.048418182,-1.417848054,-3.72096517,1.870029037,1.671063222,0.753143735,-0.116938612,good,,,0.752328412,0.442948301,0.239160782,0.579534861,0.572774162,0.505077289,0.478214949,1,
2312,-1.318784297,-0.955732508,-1.514348808,-1.254352291,6.226447507,1.16460628,3.080107647,bad,,,0.430217485,0.478658927,0.405454375,0.351059397,0.914608304,0.536480805,0.699996797,0,
2313,3.818402753,0.020783241,-1.556678005,-0.553346779,3.331979805,0.277485971,1.639280607,good,,,0.809120018,0.554120549,0.402264389,0.402321564,0.697408652,0.468774286,0.600045386,1,
2314,0.218231451,-3.116587945,4.143229312,1.481697532,1.388503744,0.840105671,-1.635404402,good,,,0.543582865,0.311675796,0.831817111,0.551137489,0.551571017,0.511714371,0.372877672,1,
2315,-1.925099776,-0.066188112,-3.765721909,0.271368432,-1.263130724,3.659783004,-0.465744571,bad,,,0.385497589,0.547399716,0.235787854,0.462630205,0.35259347,0.726916904,0.45401798,0,
2316,0.23073267,-2.729225443,-2.143869768,-1.400213256,1.609957134,0.30422709,-0.297613936,good,,,0.544504915,0.341609776,0.358012824,0.340393076,0.568188787,0.470815213,0.465681347,1,
2317,-2.441251849,2.390132781,-1.51128371,0.133842573,0.35948336,1.664920954,2.229527803,bad,,,0.347427858,0.737215354,0.405685364,0.452573403,0.474353755,0.574665665,0.640991342,0,
2318,2.764036359,-0.333896729,-2.554159219,0.791335796,1.485691092,0.569436273,1.996529898,good,,,0.731353316,0.526712158,0.327092856,0.500653664,0.558863915,0.491056425,0.624828077,1,
2319,-1.746794641,3.511757902,-2.191907688,0.568637437,1.27942102,-0.584781436,-1.188675877,good,,,0.398648807,0.823890507,0.354392621,0.484368485,0.543385495,0.402964582,0.403867614,1,
2320,0.660224225,3.219762019,0.0361015,0.405034333,2.733102359,-2.811419364,1.937289864,good,,,0.576182842,0.801326116,0.522298406,0.472404742,0.652469137,0.233023817,0.620718545,1,
2321,1.119112959,-0.668322898,-4.003993841,0.382810604,0.636288026,1.409675,-1.444479812,bad,,,0.610029012,0.500868907,0.217831359,0.470779595,0.495125062,0.555184863,0.386122275,0,
2322,3.098029339,-1.732347048,-1.507209401,-0.21694332,4.039246137,-0.301569514,0.617345483,good,,,0.755987573,0.41864495,0.40599241,0.426921614,0.750481623,0.424579794,0.529152868,1,
2323,-2.180226255,-1.570609008,-0.855365269,-0.444048362,-0.882006765,3.510034202,-1.176531722,bad,,,0.366680274,0.431143484,0.455116265,0.410314189,0.381192853,0.715487823,0.404710064,0,
2324,0.156593347,-1.777604056,-3.74225768,0.666825013,1.465928947,3.441336039,0.266387675,bad,,,0.539036635,0.415147652,0.23755615,0.491548611,0.557380972,0.710244663,0.504806623,0,
2325,-1.447188749,-1.675930188,-0.464819568,2.638306667,-2.620990805,3.498612406,-0.495153874,bad,,,0.420746782,0.423004642,0.484548317,0.635716412,0.250700214,0.714616092,0.451977831,0,
2326,1.667931328,-1.690135779,-1.552181673,2.73553303,0.636439789,2.39269715,1.194249236,good,,,0.650508104,0.421906885,0.402603239,0.642826248,0.495136451,0.630210773,0.569173177,1,
2327,4.21498135,-5.542290257,-0.329022575,-0.970746456,5.461859052,0.023255606,0.880198889,good,,,0.838370391,0.124226251,0.494782162,0.371798534,0.857233904,0.449370995,0.547387235,1,
2328,-2.970585859,-1.67569901,2.673632118,0.646731152,1.943992978,0.726577731,1.097634922,good,,,0.30838587,0.423022507,0.721066279,0.490079214,0.593254698,0.503049727,0.562470959,1,
2329,0.117483285,-4.09402742,0.224615899,1.919510445,1.486836861,-2.313801889,0.378997485,good,,,0.536152001,0.236142791,0.536505106,0.58315327,0.558949893,0.271002822,0.512618463,1,
2330,-0.360472865,-0.692693223,-3.40816825,-0.275927416,0.341500263,1.674033694,-0.01630256,bad,,,0.50089948,0.498985656,0.262733581,0.422608306,0.473004311,0.575361165,0.485196159,0,
2331,-6.669724753,-1.37158605,-0.677896842,-1.649711908,0.974616928,4.214319804,-3.649341717,bad,,,0.035549183,0.446523262,0.468490526,0.322148082,0.520513122,0.769240088,0.233169109,0,
2332,1.49399631,-0.785932627,-1.410616611,1.133285644,-0.281787512,2.259486573,-0.195111846,good,,,0.637679212,0.49178045,0.413271773,0.525659303,0.426233056,0.620043917,0.472792005,1,
2333,0.128843848,-2.790195384,2.242249942,2.58447224,2.924971498,0.020213794,-0.011582814,good,,,0.53698992,0.336898238,0.688556735,0.631779682,0.666866918,0.449138839,0.485523571,1,
